id,belongs_to_collection,budget,genres,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,title,Keywords,cast,crew,revenue,adult,backdrop_path,video,vote_average,vote_count
8842,,39000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,tt0312329,en,Against the Ropes,"A fictional story inspired by North America's most famous female boxing promoter, Jackie Kallen. Her struggle to survive and succeed in a male dominated sport.",12.025,/9CuODYTA3vvrGluaIl0hMPsEIK8.jpg,"[{'id': 53906, 'logo_path': None, 'name': 'Moviemakers Productions (MMP)', 'origin_country': ''}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 53673, 'logo_path': None, 'name': 'Cort/Madden Productions', 'origin_country': ''}, {'id': 53904, 'logo_path': None, 'name': 'ATR Films', 'origin_country': ''}, {'id': 53905, 'logo_path': None, 'name': 'MMP Erste Filmproduktions', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-02-20,106,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,She gave the boxing world the one-two punch they never saw coming.,Against the Ropes,,,,6432551,False,/i9AIrb3C7l3wuxuqYbrv4rBCEHp.jpg,False,5.079,108.0
3291,,7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",https://www.warnerbros.com/movies/good-night-and-good-luck,tt0433383,en,"Good Night, and Good Luck.",The story of journalist Edward R. Murrow's stand against Senator Joseph McCarthy's anti-communist witch-hunts in the early 1950s.,16.65,/rHcPtJcZVd1VpxA0NQn0a3llNd1.jpg,"[{'id': 11509, 'logo_path': '/k0jYhHnt0DultQDNH2wH1XHt9PO.png', 'name': 'Warner Independent Pictures', 'origin_country': 'US'}, {'id': 846, 'logo_path': '/1ITLcfP6CoW7fPhJUfWsJhFwbOU.png', 'name': '2929 Productions', 'origin_country': 'US'}, {'id': 20451, 'logo_path': None, 'name': 'Redbus Pictures', 'origin_country': 'GB'}, {'id': 1780, 'logo_path': '/jdnvUiU7I3Uf2ig0VZNNjf0ORRL.png', 'name': 'TFC', 'origin_country': 'JP'}, {'id': 6735, 'logo_path': '/pAQW38WU8ychBvYU2aGPTEbynEN.png', 'name': 'Participant', 'origin_country': 'US'}, {'id': 129, 'logo_path': None, 'name': 'Section Eight', 'origin_country': 'US'}, {'id': 342, 'logo_path': None, 'name': 'Davis Films', 'origin_country': 'FR'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2005-09-16,92,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,We will not walk in fear of one another.,"Good Night, and Good Luck.",,,,54600000,False,/t35dVtLN4H12XXtipJfIDEy2h7Y.jpg,False,7.084,893.0
26579,,74050,"[{'id': 18, 'name': 'Drama'}]",,tt0368774,en,The Heart Is Deceitful Above All Things,"Young Jeremiah lives in a stable environment with loving foster parents until the day his troubled mother, Sarah, returns to claim him. Jeremiah becomes swept up in his mother's dangerous world of drugs, seedy hotels, strip joints and revolving lovers. Salvation comes in the form of the boy's ultrareligious grandparents, but soon Jeremiah's mother returns. Maternal love binds the pair together on the road until Sarah's desperate and depraved lifestyle finally consumes her.",12.457,/nZ2lGgvXZpsA3Dvsog06xzjBmAO.jpg,"[{'id': 12924, 'logo_path': None, 'name': 'Above All Things Inc', 'origin_country': ''}, {'id': 6346, 'logo_path': None, 'name': 'Artist Film', 'origin_country': 'TR'}, {'id': 23630, 'logo_path': None, 'name': 'Metro Tartan Distribution Ltd.', 'origin_country': ''}, {'id': 23631, 'logo_path': None, 'name': 'Minerva Picture Company Ltd.', 'origin_country': ''}, {'id': 856, 'logo_path': '/3tfzS2CrX6Ntbu927XzHXEPDA6y.png', 'name': 'Wild Bunch', 'origin_country': 'FR'}, {'id': 2989, 'logo_path': None, 'name': 'Departure Entertainment', 'origin_country': ''}, {'id': 2990, 'logo_path': None, 'name': 'Departure Studios', 'origin_country': ''}, {'id': 15231, 'logo_path': '/iFbzMtXFBv2ekA9Ldrw6LqjLrvX.png', 'name': 'Muse Productions', 'origin_country': 'US'}, {'id': 2217, 'logo_path': None, 'name': 'Pretty Dangerous Films', 'origin_country': ''}, {'id': 23632, 'logo_path': None, 'name': 'Snowfall Films', 'origin_country': ''}, {'id': 107356, 'logo_path': None, 'name': 'BlueLight', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'JP', 'name': 'Japan'}]",2004-09-15,98,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Behind the greatest hoax of our time is the heartbreaking story that started it all.,The Heart Is Deceitful Above All Things,,,,176153,False,/3MQuL9GSQiPWJIUrRJHGsLKTO3K.jpg,False,5.896,139.0
2105,"{'id': 2806, 'name': 'American Pie Collection', 'poster_path': '/cNqNmezA9iSeJcPdzMqjfXldV9F.jpg', 'backdrop_path': '/eHl3g0eZ6sxMsXnjzfSkRcOBO1R.jpg'}",11000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,tt0163651,en,American Pie,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score"" by their senior prom.",56.455,/5P68by2Thn8wHAziyWGEw2O7hco.jpg,"[{'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 506, 'logo_path': None, 'name': 'Newmarket Capital Group', 'origin_country': 'US'}, {'id': 3169, 'logo_path': None, 'name': 'Zide-Perry Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-07-09,95,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,There's nothing like your first piece.,American Pie,,,,235483004,False,/7hQTANu5TAEe4jrTerYHszyTOpV.jpg,False,6.574,7210.0
479,"{'id': 608103, 'name': 'Shaft (Reboot) Collection', 'poster_path': '/iNs3WpagrJ4tDoR9paeasEt7CmQ.jpg', 'backdrop_path': '/hK9ASFeu7ba6PVWrKkyqjaLvk4V.jpg'}",46000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,tt0162650,en,Shaft,"New York police detective John Shaft arrests Walter Wade Jr. for a racially motivated slaying. But the only eyewitness disappears, and Wade jumps bail for Switzerland. Two years later Wade returns to face trial, confident his money and influence will get him acquitted -- especially since he's paid a drug kingpin to kill the witness.",27.292,/5ncvnNPaN73cOqD4muE413sSOyY.jpg,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 258, 'logo_path': None, 'name': 'Scott Rudin Productions', 'origin_country': 'US'}, {'id': 1947, 'logo_path': None, 'name': 'New Deal Productions', 'origin_country': ''}, {'id': 12145, 'logo_path': None, 'name': 'Shaft Productions', 'origin_country': 'US'}, {'id': 3859, 'logo_path': None, 'name': 'Munich Film Partners & Company (MFP) GHS Productions', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-06-15,99,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"Still the man, any questions?",Shaft,,,,107626125,False,/lGDPYuPKgGWTqMnpL88EiYonOG7.jpg,False,5.989,1177.0
166424,,120000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",https://family.20thcenturystudios.com/movies/fantastic-four,tt1502712,en,Fantastic Four,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.",43.943,/oeMpEsjmiT9PEJbRM1Fm7TZ1dE0.jpg,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 47, 'logo_path': '/i7Z9ot2o3N5Sa3HrF09kniFs2y8.png', 'name': 'Constantin Film', 'origin_country': 'DE'}, {'id': 7505, 'logo_path': '/837VMM4wOkODc1idNxGT0KQJlej.png', 'name': 'Marvel Entertainment', 'origin_country': 'US'}, {'id': 5374, 'logo_path': '/pMUiImmYANjZUlZFiZMWziQDSs6.png', 'name': 'Marv', 'origin_country': 'GB'}, {'id': 28788, 'logo_path': None, 'name': 'Genre Films', 'origin_country': 'US'}, {'id': 214700, 'logo_path': None, 'name': 'Robert Kulzer Productions', 'origin_country': ''}, {'id': 22213, 'logo_path': '/qx9K6bFWJupwde0xQDwOvXkOaL8.png', 'name': 'TSG Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-08-05,100,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Change is coming.,Fantastic Four,,,,167977596,False,/gzhVcfC5j0sTnS4WJzBrCS0Vkr0.jpg,False,4.4,5684.0
43539,,30000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,tt1458175,en,The Next Three Days,"A married couple's life is turned upside down when the wife is accused of murdering her boss. Her husband John would spend the next few years trying to get her released, but there's no evidence that negates the evidence against her. When the strain of being separated from her husband and son gets to her, John decides to find a way to break her out.",29.46,/wBaRZ3aHa7qoYTSY0ONbXrXYk4B.jpg,"[{'id': 6320, 'logo_path': None, 'name': 'Hwy61', 'origin_country': ''}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 2927, 'logo_path': None, 'name': 'Fidélité Films', 'origin_country': 'FR'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2010-11-18,133,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,What if you had 72 hours to save everything you live for?,The Next Three Days,,,,67448651,False,/kkuykQHWWTcmJ9yerrLF9elCtkc.jpg,False,7.073,2670.0
2149,,30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",http://www.mgm.com/#/our-titles/226/Body-Of-Evidence,tt0106453,en,Body of Evidence,"When an elderly millionaire is found dead with cocaine in his system, his will leaves $8 million to Rebecca Carlson, who was having an affair with him. District attorney Robert Garrett decides to prosecute Rebecca, arguing that she deliberately engaged in wild sex with the old man to overexcite him and lead to his premature death. Defense attorney Frank Dulaney defends Rebecca in court while getting sucked into a dangerous affair with her.",21.204,/rGDfwZHRMpY5R0ZkmaiHHvpYQKB.jpg,"[{'id': 21, 'logo_path': '/5Va1Ie5c4sjfEYqixQ3L8qg7fKu.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}, {'id': 47, 'logo_path': '/i7Z9ot2o3N5Sa3HrF09kniFs2y8.png', 'name': 'Constantin Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-01-15,101,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"An act of love, or an act of murder?",Body of Evidence,,,,38000000,False,/k7arfSrmk5i4GemxDXUcyRwpzkh.jpg,False,4.955,265.0
19997,,1250000,"[{'id': 53, 'name': 'Thriller'}]",,tt0046126,en,Niagara,"Rose Loomis and her older, gloomier husband, George, are vacationing at a cabin in Niagara Falls, N.Y. The couple befriend Polly and Ray Cutler, who are honeymooning in the area. Polly begins to suspect that something is amiss between Rose and George, and her suspicions grow when she sees Rose in the arms of another man. While Ray initially thinks Polly is overreacting, things between George and Rose soon take a shockingly dark turn.",18.917,/m9ftjuwaaKHR4iv5SgMpXA5pIGN.jpg,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1953-01-26,92,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A raging torrent of emotion that even nature can't control!,Niagara,,,,8500000,False,/1jTbB8AHY0vEWtLqWt0L61P9Dt9.jpg,False,6.762,341.0
44945,,9500000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.trustmovie2011.com/,tt1529572,en,Trust,"A suburban family is torn apart when fourteen-year-old Annie meets her first boyfriend online. After months of communicating via online chat and phone, Annie discovers her friend is not who he originally claimed to be. Shocked into disbelief, her parents are shattered by their daughter's actions and struggle to support her as she comes to terms with what has happened to her once innocent life.",20.002,/qpTTWFkBTfDdC9k9t24rvJPxQTG.jpg,"[{'id': 65129, 'logo_path': None, 'name': 'Dark Harbor Stories', 'origin_country': 'US'}, {'id': 925, 'logo_path': '/dIb9hjXNOkgxu4kBWdIdK8nM4w.png', 'name': 'Nu Image', 'origin_country': 'US'}, {'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Media', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-09-10,104,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"What took her family years to build, a stranger stole in an instant.",Trust,,,,120000,False,/iqrjewqeGYVrjxkVmmlL6DcgBT9.jpg,False,6.564,880.0
8645,,60000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.thehappeningmovie.com,tt0949731,en,The Happening,"When a deadly airborne virus threatens to wipe out the northeastern United States, teacher Elliott Moore and his wife Alma flee from contaminated cities into the countryside in a fight to discover the truth. Is it terrorism, the accidental release of some toxic military bio weapon -- or something even more sinister?",60.21,/v1Cw6WaCjNqInpAzUwbXB4LGgoX.jpg,"[{'id': 444, 'logo_path': None, 'name': 'Dune Entertainment', 'origin_country': 'US'}, {'id': 158, 'logo_path': '/jSj8E9Q5D0Y59IVfYFeBnfYl1uB.png', 'name': 'Spyglass Entertainment', 'origin_country': 'US'}, {'id': 12236, 'logo_path': '/bVu0qQm4GujSTCvZZz9S3rHDczA.png', 'name': 'Blinding Edge Pictures', 'origin_country': 'US'}, {'id': 2320, 'logo_path': '/nSAXfUCy16cNRiPlBMHeb700t9p.png', 'name': 'UTV Motion Pictures', 'origin_country': 'IN'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-06-11,91,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,We've Sensed It. We've Seen The Signs. Now... It's Happening.,The Happening,,,,163403799,False,/6moXpp6y1EZ6pfnSxnKFMrbFnWv.jpg,False,5.385,3310.0
3089,,3000000,"[{'id': 37, 'name': 'Western'}]",,tt0040724,en,Red River,"Headstrong Thomas Dunson starts a thriving Texas cattle ranch with the help of his faithful trail hand, Groot, and his protégé, Matthew Garth, an orphan Dunson took under his wing when Matt was a boy. In need of money following the Civil War, Dunson and Matt lead a cattle drive to Missouri, where they will get a better price than locally, but the crotchety older man and his willful young partner begin to butt heads on the exhausting journey.",19.423,/jyNTsAzrIWB441OtvfbgKtx1kFS.jpg,"[{'id': 60, 'logo_path': '/1SEj4nyG3JPBSKBbFhtdcHRaIF9.png', 'name': 'United Artists', 'origin_country': 'US'}, {'id': 1316, 'logo_path': None, 'name': 'Monterey Productions', 'origin_country': ''}, {'id': 1317, 'logo_path': None, 'name': 'Charles K. Feldman Group', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1948-08-26,133,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Red River,,,,9012000,False,/lao4uGoHBwlhFYMigkF7Zwo8CoD.jpg,False,7.381,469.0
10708,"{'id': 228887, 'name': 'Daddy Day Camp Collection', 'poster_path': '/xhD1mbjJmhSNejP59fh8o7EYcv7.jpg', 'backdrop_path': '/hQXX7E22e1xJVudoNgZJn95BIAl.jpg'}",60000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,tt0317303,en,Daddy Day Care,"Two men get laid off and have to become stay-at-home dads when they can't find jobs, which inspires them to open their own day-care center.",20.938,/uiey5XUKuPicwpIJMf1OpaOd1jL.jpg,"[{'id': 497, 'logo_path': '/dcDGGHcPFBZopi7EB68UQC0VW6v.png', 'name': 'Revolution Studios', 'origin_country': 'US'}, {'id': 1302, 'logo_path': '/zC3b70ixHh89qJIikLQPEvLqbPM.png', 'name': 'Davis Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-05-09,92,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Who's your daddy?,Daddy Day Care,,,,164433867,False,/gQ9uxP1hBIJd0dw4jMTCkToQQly.jpg,False,5.901,1974.0
5757,,0,"[{'id': 35, 'name': 'Comedy'}]",,tt0113756,en,Man of the Year,"First-time director Dirk Shafer also penned this raucous ""mockumentary,"" a blend of fact and fiction that re-creates his 1992 reign as Playgirl magazine's Centerfold of the Year. When Shafer chooses to keep the fact that he's gay a secret from the magazine's editors, he finds himself living the ultimate lie -- and incapable of giving female readers what they really want. Will he succumb to his lover's pressures to come out of the closet?",2.858,/jVO3Gvsdqe5C9Jr7cE1fSOtW2Op.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-15,86,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,He as a centerfold who revealed everything ... but the truth.,Man of the Year,,,,209935,False,,False,3.083,6.0
47502,,13000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,tt0116269,en,Faithful,"A depressed housewife whose husband is having an affair contemplates suicide, but changes her mind when she faces death by a killer hired to do her in.",9.892,/bnC3m8J6nN30GE9GKo2lkSWU0yD.jpg,"[{'id': 12, 'logo_path': '/mevhneWSqbjU22D1MXNd4H9x0r0.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-04-03,91,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"A comedy about a wife, her husband and his hit man.",Faithful,,,,2104439,False,/2Oh9eTW9l2NKL7rmJy7uHvVRTWR.jpg,False,5.318,22.0
226,,2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",http://www.foxsearchlight.com/boysdontcry/,tt0171804,en,Boys Don't Cry,A young transgender man explores his gender identity and searches for love in rural Nebraska.,21.294,/nKXTgbruSrezC1tAeKB6Ri7cGkK.jpg,"[{'id': 307, 'logo_path': '/gUi3pAUznQJpR296lw4mSVbB7zx.png', 'name': 'IFC Films', 'origin_country': 'US'}, {'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}, {'id': 54, 'logo_path': '/bMe9KX1Wtd7HY0yD14TR5a6fEbM.png', 'name': 'The Independent Film Channel Productions', 'origin_country': 'US'}, {'id': 1422, 'logo_path': '/rIB6DuimR1qgLE14cBwpMABC2xx.png', 'name': 'Killer Films', 'origin_country': 'US'}, {'id': 11351, 'logo_path': None, 'name': 'Hart-Sharp Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-09-02,118,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A true story about finding the courage to be yourself.,Boys Don't Cry,,,,11540607,False,/cFGE7Bx9ur6nAuc5v4x9If99Ugy.jpg,False,7.44,1215.0
1018,,15000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",,tt0166924,en,Mulholland Drive,"Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project.",47.306,/tVxGt7uffLVhIIcwuldXOMpFBPX.jpg,"[{'id': 373, 'logo_path': None, 'name': 'Asymmetrical Productions', 'origin_country': ''}, {'id': 635, 'logo_path': None, 'name': 'Les Films Alain Sarde', 'origin_country': 'FR'}, {'id': 636, 'logo_path': None, 'name': 'Babbo Inc.', 'origin_country': ''}, {'id': 637, 'logo_path': None, 'name': 'The Picture Factory', 'origin_country': ''}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-06-06,147,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,An actress longing to be a star. A woman searching for herself. Both worlds will collide… on Mulholland Drive.,Mulholland Drive,,,,20271129,False,/y1giivdsGLyo1LCvlsL6mLKyTZ7.jpg,False,7.829,5741.0
9593,,85000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,tt0107362,en,Last Action Hero,"Following the death of his father, young Danny Madigan takes comfort in watching action movies featuring the indestructible Los Angeles cop Jack Slater. After being given a magic ticket by theater manager Nick, Danny is sucked into the screen and bonds with Slater. When evil fictional villain Benedict gets his hands on the ticket and enters the real world, Danny and Jack must follow and stop him.",31.247,/yTfjHPqh7C7bkfMtEKx2mPdorQw.jpg,"[{'id': 55528, 'logo_path': None, 'name': 'Oak Productions', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/wrweLpBqRYcAM7kCSaHDJRxKGOP.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-06-18,131,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,This isn't the movies anymore.,Last Action Hero,,,,137300000,False,/bumIpNTKmLY380bruTgIDTrXfpZ.jpg,False,6.431,2482.0
586,,15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,tt0120885,en,Wag the Dog,"During the final weeks of a presidential race, the President is accused of sexual misconduct. To distract the public until the election, the President's adviser hires a Hollywood producer to help him stage a fake war.",15.74,/kAwOj7t8ZeaniTFtLWVSKO79JxX.jpg,"[{'id': 12, 'logo_path': '/mevhneWSqbjU22D1MXNd4H9x0r0.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 11391, 'logo_path': '/t6m0uRTzaFHCsvEpikENE0PWJGb.png', 'name': 'Tribeca Productions', 'origin_country': 'US'}, {'id': 11407, 'logo_path': None, 'name': 'Baltimore Pictures', 'origin_country': 'US'}, {'id': 2154, 'logo_path': None, 'name': 'Punch Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-12-25,97,"[{'english_name': 'Albanian', 'iso_639_1': 'sq', 'name': 'shqip'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"A comedy about truth, justice and other special effects.",Wag the Dog,,,,64256513,False,/8KM1KWQt434blaRMbDOJ8ZZ3K3W.jpg,False,6.959,843.0
49375,,14000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",,tt0081439,en,Rough Cut,Two sophisticated jewel thieves join forces to steal $30 million in uncut jewels.,4.815,/72YIfIPd19kN30B1IFyD3BCQEQe.jpg,"[{'id': 54211, 'logo_path': None, 'name': 'David Merrick Productions', 'origin_country': ''}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1980-06-19,112,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,They're all gems. But who's the fake?,Rough Cut,,,,16656125,False,/w6U2JwqcantYuCOUwaUh0eUIjkr.jpg,False,5.633,30.0
9763,"{'id': 110177, 'name': 'Goal! Collection', 'poster_path': '/v3HCGVQJ5xmZ37oRKUpsEf4zKQq.jpg', 'backdrop_path': '/4CRsIO1uu4tArdn6eE2DtfXwEUr.jpg'}",10000000,"[{'id': 18, 'name': 'Drama'}]",,tt0380389,en,Goal!,"Like millions of kids around the world, Santiago harbors the dream of being a professional footballer... However, living in the Barrios section of Los Angeles, he thinks it is only that--a dream. Until one day an extraordinary turn of events has him trying out for Premiership club Newcastle United.",28.321,/9YZhJGoIbJtrjDYbENGhR6f6SZE.jpg,"[{'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}, {'id': 17491, 'logo_path': None, 'name': 'Milkshake Films', 'origin_country': 'GB'}, {'id': 26470, 'logo_path': None, 'name': 'Little Magic Films', 'origin_country': ''}, {'id': 1171, 'logo_path': None, 'name': 'Epsilon Motion Pictures', 'origin_country': 'CH'}]","[{'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-09-29,118,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Every Dream Has A Beginning,Goal!,,,,27610873,False,/hpuWR2rfcjRMni6HLtxPet4o4P4.jpg,False,6.7,1030.0
